6214	gal0	gal5	gal10	gal15	gal20	gal30	gal45	gal60	gal90	gal120	gal240	gal480	gal720	gal960	gal1200	gal1440	glu0	glu5	glu10	glu15	glu20	glu225	glu25	glu30	glu60	glu120	glu240	glu360	glu480	glu600	glu720
Q0080	-0.154133456	-0.12951349	-0.043088987	-0.313498096	0.021918408	0.124177174	-0.04823259	-0.014505489	-0.288004056	-0.247267391	-0.618997591	-0.61059348	-1.134310635	-0.755451918	-0.408094952	-0.588903908	-0.374071259	-0.311368065	-0.046300944	-0.02908186	-0.065873352	-0.337626791	-0.481233906	-0.668294073	-0.459453286	-1.422393446	-1.647977488	-2.182683505	-1.972027856	-1.863108984	-1.551843924
Q0085	0.263816525	0.011803912	0.164816748	0.140025641	0.494667273	-0.101673194	0.527571304	0.621092798	-0.760400045	0.379911478	0.064913874	0.471866475	-0.505128924	-0.234610347	-1.013498646	-0.148069882	0.464462533	0.227755781	0.73009897	0.128222339	0.543329394	0.491933368	0.4433327	0.290396495	0.316532224	-0.585945579	-0.869123125	-0.507526941	-0.569656292	-0.792976943	-0.793003857
Q0092	-0.221036724	-0.218995039	-0.040263531	-0.156676018	0.232736203	0.043710839	0.09747422	0.156450687	0.35575468	0.140202704	-0.145836453	0.057953925	-0.143507107	-0.343903544	-0.221041166	-0.1446528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0105	-0.820965139	-0.552628474	-1.193214406	-1.192597276	-1.005460676	-0.276670359	-1.131270283	-1.158507049	-1.432922175	-0.936774866	-1.538510224	-0.351344562	-1.546000861	-1.367281513	-0.681639725	-0.385375949	-0.211679644	-0.311322634	-0.056850136	-0.458962448	-0.256212833	-0.360678124	-0.478180814	-0.45573578	-0.622852248	-1.430234276	-1.114122199	-1.393718615	-1.146023396	-1.416547097	-1.098688981
Q0110	-1.951435878	-2.030549342	-2.000178208	-1.855487152	-1.801353183	-1.840875404	-1.789452822	-1.834493859	-2.159138594	-2.100742036	-0.770588296	2.444077914	1.772034984	1.437810013	1.001290072	0.852423478	-1.113800444	-1.540069137	-1.31346119	-1.167105153	-1.133039994	-1.230014181	-1.249633263	-1.25376577	-1.482921884	-1.193201458	2.02027678	1.726128055	1.915732888	0.885728312	0.696740381
Q0115	-0.378378433	-0.281573077	-0.243792553	-0.12506098	0.102376641	0.074912554	-0.136932962	-0.108463779	-0.867225507	-0.296842892	-0.821967164	-0.308497017	-0.733458013	-0.584501752	-0.495595714	-0.385364801	0.14835754	0.097097773	0.322541869	0.311974938	0.309862375	0.252350155	0.159770918	0.068474272	-0.197895095	-0.699390907	-0.916380846	-1.131987302	-1.034741134	-1.029927792	-0.672613098
Q0120	-0.111164481	0.128762075	0.137135084	0.144811118	0.348711591	0.442890924	0.094606751	0.270294496	-0.137640048	-0.057567806	-0.593292271	-0.32455464	-0.601993342	-0.642234562	-0.440362957	-0.380937846	0.427213407	0.39333144	0.69396999	0.740076239	0.663892629	0.549115696	0.478702022	0.310050209	0.067252615	-0.29818478	-0.607268029	-1.470538909	-1.305897531	-1.580177705	-0.811012508
Q0130	0.032846378	0.241952797	0.528935723	0.140698681	0.479996442	0.034392912	0.036572895	0.043962956	-0.330046461	-0.549715893	-0.579215425	-0.463623656	-0.633738155	-0.740290184	-0.366609159	-0.642327536	0.907650389	0.943011559	0.93316105	0.781925368	0.799636023	0.7669976	0.70267831	0.501075428	0.498587268	0.06820346	0.048815594	-1.72894645	-1.644475371	-1.762138619	-1.330638462
Q0140	-0.205495579	0.020520553	-0.009851683	-0.153437131	0.2383144	0.312298183	0.093073369	0.257106109	-0.755572051	-0.214439672	-0.705136525	-0.213795207	-0.834652961	-1.028727582	-0.609374049	-0.450284693	0.343103601	0.11999207	0.665082413	0.345290341	0.580125529	0.419629577	0.410960884	-0.19607444	-0.118014149	-1.211263875	-1.353352753	-2.367975787	-2.379367614	-3.057010998	-1.167210874
Q0142	-0.061047243	0.00017336	0.266104778	0.235428135	0.542864565	0.552234139	0.3446421	0.469968101	0.279308732	0.232797385	-0.055291543	-0.100856699	-0.441736465	-0.427081338	-0.328660031	-0.53581318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0143	0.051570242	0.011225687	0.165390676	0.142727964	0.473836019	0.377052949	0.342732839	0.367640989	0.276788973	0.183819609	-0.374019378	-0.166163033	-0.585450887	-0.471396025	-0.56021443	-0.524290898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0144	-0.023009883	0.034435685	0.048703192	0.159730284	0.480603186	0.262263722	0.267313648	0.407379467	0.107377868	0.319143504	-0.156122999	-0.129563699	-0.18531165	-0.305575176	-0.405219909	-0.379649805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0160	-0.082384659	0.060743409	0.197435576	0.089279106	0.352172439	0.247401397	0.314014209	0.300148309	-0.910078958	-0.30490453	-0.951625651	-0.391054226	-1.097490016	-0.788697219	-0.855529038	-0.480829459	0.198198066	0.170419648	0.662682002	0.39090643	0.201755828	0.122527899	0.007742423	-0.168684011	-0.407485319	-1.15401492	-1.290449001	-1.252226406	-1.196606892	-1.675676163	-0.937110249
Q0182	0.247267823	0.104712184	0.643042632	0.669825381	0.627633651	0.539245204	0.796623021	0.753225383	0.292810758	0.603461932	-0.147599684	-0.047326715	-0.456348836	-0.19818806	-0.349866634	0.261428076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0250	0.232964352	0.150304545	0.07348651	0.143504069	0.237236789	0.469728057	0.451725393	0.496033639	0.324735259	0.219094284	-0.128167387	0.194660281	-0.174676823	-0.610224671	-0.241950166	-0.423053379	0.379318789	-0.030510078	0.32681283	0.389636956	0.218649182	0.245083774	0.225576247	0.173583167	-0.210526097	-0.20386361	-0.563850173	0.057422267	-0.186973828	-0.156992734	-0.200041362
Q0255	-0.159579528	-0.167205437	0.126313881	-0.373465868	-0.061696703	0.137173135	0.180726225	0.155449763	0.135800564	0.219873342	-0.333819388	-0.701673885	-0.600328262	-0.741593149	-0.748549391	-0.839154386	-0.039727641	-0.309796907	-0.12472929	-0.134667688	-0.138979428	-0.203096043	-0.235121728	0.015999356	-0.732500775	-0.4936854	-1.154640503	-0.835506891	-0.944795349	-0.863629081	-0.892778362
Q0275	0.051633608	0.191680766	0.54516632	0.446767554	0.513640662	0.554515215	0.409540233	0.457122725	0.236875316	0.156043987	-0.528434103	-0.54376582	-0.896422461	-0.954341786	-0.788425486	-0.770386164	0.142784101	0.038702082	0.243584736	0.351021012	0.183215576	0.208412427	0.170607997	0.041500656	-0.031642865	-0.921870015	-0.958866111	-1.227265013	-1.004903913	-0.785457895	-0.656984094
Q0297	0.296002279	0.438523045	0.625223871	0.561724559	0.706712843	0.769536183	0.578801503	0.778692564	0.53596519	0.450861798	0.013698625	-0.409357263	-0.522252841	-0.482577878	-0.18085638	-0.298156319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.281217372	-0.497558532	0.026516235	-0.450948494	-0.182715841	-0.238561762	-0.267329967	-0.277659156	-0.208977539	-0.28014975	-0.148741777	0.144801235	0.49771994	0.255931482	0.268639417
S1-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.378476283	-0.262011997	-0.126824537	-0.298696385	-0.212454503	-0.262711093	-0.344928642	-0.188198475	-0.086337328	-0.092955311	-0.13743896	0.195108528	0.535072807	0.32418318	0.259282811
S10--AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.485437039	-2.701596612	-2.249263018	-2.897966952	-2.464731248	-2.447492543	-2.34658466	-2.374556052	-2.152633407	-2.739490272	-2.36423145	-5.753840263	-5.728671409	-5.911145533	-5.721322009
S10-2-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.592704826	-2.711661277	-2.664718993	-2.774802742	-2.773950858	-2.772314255	-2.780337768	-2.879751234	-2.823180275	-2.848290508	-3.219493482	-5.784205922	-5.695643973	-5.705368776	-5.43490954
S2--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.103463486	1.999612886	2.588687537	1.896223657	2.102540422	2.228654377	2.398573239	2.485500673	2.046477088	2.266808831	2.254686833	6.373081056	6.796181529	6.068696181	6.02277518
S2-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.620073904	1.439594577	1.810422377	1.518112171	1.60134175	1.741625765	1.907878689	1.9620375	1.705048236	1.680555874	1.586480875	4.965642526	5.284995003	4.829851446	4.754230839
S3--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.277669238	-0.494570978	0.00864191	-0.5081006	-0.151960313	-0.215648344	-0.254006874	-0.175078699	-0.157162827	-0.309766192	-0.176216343	-0.077420401	0.235615323	-0.169902975	-0.105039571
S3-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.29717689	-0.391755764	-0.069441803	-0.477607977	-0.085115064	-0.187091685	-0.257447495	-0.262041005	-0.173973587	-0.314884442	-0.239560753	-0.150174533	0.291947748	-0.136889182	0.023467172
S4--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.236209683	-0.589274924	0.004665772	-0.676100279	-0.292248635	-0.210109616	-0.141229136	-0.105833203	-0.228767881	-0.420418312	-0.32097333	-0.107585728	0.330728077	-0.007600952	-0.010386795
S4-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763753099	-0.674457506	-0.273892588	-0.893181457	-0.861028762	-0.738714478	-0.62849995	-0.395612548	-0.757977767	-0.647576816	-0.628909264	-0.16418946	0.283717229	0.018369174	-0.098760623
S5--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.13797545	-0.421470799	0.052917253	-0.380140286	-0.199013061	-0.217302891	-0.225058141	-0.19622062	-0.14841373	-0.258504106	-0.2239833	-0.080455586	0.335612772	0.132474183	0.13116805
S5-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.188069722	-0.454851205	-0.161351909	-0.402300353	-0.118959224	-0.213851898	-0.265962638	-0.166687678	-0.214269237	-0.335296611	-0.206349535	-0.048632645	0.301050487	0.071835297	0.113337789
S6--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.239075325	-0.557075205	0.04145611	-0.541703393	-0.181743086	-0.165352256	-0.111552577	-0.335461212	-0.201955591	-0.275014684	-0.138410858	0.070925391	0.30818134	0.011687549	0.02196574
S6-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.229237999	-0.39977312	-0.027802508	-0.446315082	-0.13957395	-0.117122393	-0.058432895	-0.255011281	-0.138880435	-0.281741815	-0.218706122	0.040422398	0.298878637	0.035864102	0.044522231
S7--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.743997426	-4.470252833	-4.390051942	-4.779624607	-4.465657164	-4.426824754	-4.467656606	-4.558520665	-4.385770702	-4.66906856	-4.595687473	0.154294758	0.419559487	0.201962219	0.222866545
S7-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.077745853	-5.561194321	-4.789431032	-5.517279789	-5.283517788	-5.346369768	-5.462349022	-5.224265592	-5.225818192	-5.203818496	-5.193241213	0.126129554	0.417140227	0.165348825	0.228914453
S8--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.284806479	4.745086767	4.55404647	4.85720741	4.738826544	4.900131538	5.074507656	4.744601923	5.073876199	4.349684673	4.461599675	0.13037608	0.469447795	0.071374873	0.04755244
S8-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.674777982	4.983797319	5.27460809	5.109099325	5.266535413	5.273330707	5.336333474	4.955261604	5.070361278	5.210090315	5.099923021	0.170314309	0.549710294	0.188025566	0.116658662
S9--ARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.162763053	-0.41675292	0.048237215	-0.481321964	-0.257195559	-0.269902992	-0.257062005	-0.327495407	-0.250033014	-0.361885202	-0.348159938	-0.361390476	0.094277404	-0.279151784	-0.069198887
S9-2-AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.220289377	-0.45257047	-0.073142349	-0.517402564	-0.225068762	-0.310187086	-0.360446502	-0.457425881	-0.345893118	-0.416321759	-0.360456051	-0.338163499	0.11163476	-0.308532741	-0.11993308
YAL001C	-0.169825751	-0.392766469	-0.09223164	0.026965864	0.222272841	0.344922077	0.15771951	0.127534179	0.420202414	0.168173464	-0.053078655	-0.047471861	-0.065201849	0.101852764	0.141652827	0.033458564	-0.097852267	-0.11425315	-0.15041064	0.073318306	-0.07119679	0.045914768	0.080661785	0.015982168	0.014776873	-0.085702197	-0.002523714	0.071195339	-0.033838041	0.046149884	-0.00711422
YAL002W	-0.42767589	-0.409236056	-0.301929794	0.031209922	0.222504265	0.214963934	-0.169194088	-0.162007893	-0.295956401	-0.013367544	-0.057124476	-0.07797527	-0.037349985	-0.032998844	0.035385203	-0.006910899	-0.140234519	-0.241620851	-0.25188168	-0.222945626	-0.231795457	-0.135011565	-0.063749526	-0.003970619	0.010614208	0.030108219	0.1501212	0.237118745	0.051952977	0.010495171	-0.09778736
YAL003W	0.241100264	0.19911955	-0.32023581	-0.827197382	-1.147616278	-0.835970589	-0.306882846	-0.250633318	0.102249512	-0.34231128	0.021849071	-0.045035853	-0.198904469	0.162789109	0.195492744	0.17292093	-0.050090361	0.104968322	0.084656294	0.263474052	0.195743614	0.088232047	-0.040972219	-0.022060498	-0.230913235	-0.166692679	-0.334093542	-0.05126259	-0.016684031	0.088695641	0.160654608
YAL004W	-0.097596346	0.030225171	-0.291766419	-0.495070869	-0.353293253	-0.19079696	0.107490003	0.092872351	-0.133473259	-0.294631527	-0.234573932	-0.30553398	-0.193910724	-0.352557655	-0.074852908	-0.27408601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL005C	0.017838579	0.063842225	0.133206814	0.123163929	0.355727506	1.149610743	1.384458926	0.810247197	0.131313923	-0.883269479	-0.387482633	-0.556023602	-0.320345538	-0.255433413	-0.197967789	-0.238359622	0.095354515	0.151474722	0.06720806	0.251440095	0.207800323	0.152171106	0.164719467	0.124747975	-0.236257089	0.072732713	-0.167830362	0.044985383	0.039855999	-0.077707139	0.156984146
YAL007C	-0.05687345	0.081413904	-0.243147	-0.283866803	-0.303841966	-0.400103947	-0.380096301	0.003804183	0.095993386	-0.121952502	0.30940017	0.097052213	-0.00622723	0.176888906	0.19943327	0.099462172	-0.136936443	-0.060315088	-0.236483356	-0.130522678	-0.204456959	-0.124256644	-0.018170248	-0.053353135	-0.154927146	0.065864655	0.272097942	0.317013273	0.124687556	0.223817246	0.105573153
YAL008W	-0.52937558	-0.695199132	-0.289974705	-0.091049754	0.195071451	0.533811765	0.475802004	0.273271522	0.145959698	-0.129577034	-0.249270682	-0.383148056	-0.43697872	-0.264793001	-0.029372107	-0.158754489	0.328244102	0.172157321	0.184302671	0.192673364	0.092232592	0.134825337	0.102690594	0.334831215	0.488897792	0.387684642	0.500354143	-0.548369242	-0.36759003	-0.429914511	-0.259637095
YAL009W	-0.199178337	-0.202127093	-0.194678985	-0.039587095	0.007658222	0.028270878	0.061523838	0.118226561	0.035310651	0.062925201	-0.046818527	-0.097855897	-0.193800273	-0.148167037	-0.008938989	-0.195655171	-0.120896223	-0.150270628	-0.210253571	-0.192018957	-0.170627901	-0.087498613	0.012706404	0.113336383	0.005876957	0.056591853	-0.082849494	-0.073136457	-0.128230915	-0.048522196	-0.252929016
YAL010C	-0.189451671	-0.1912293	-0.144777896	-0.002916911	0.079215223	0.229133508	0.136572679	0.112384667	0.082709527	0.058412693	-0.061233869	-0.147874182	-0.284703243	-0.282797499	-0.199316275	-0.245841198	-0.20722405	-0.104502644	-0.068120168	0.221489687	0.131681207	0.142583428	0.110103697	0.233438001	0.040863203	-0.075342977	-0.310097661	-0.008605293	-0.168486545	-0.347195218	-0.113853208
YAL011W	0.010698324	0.118591677	-0.162917738	-0.310483682	-0.246203689	0.036302687	0.178559166	0.184928542	0.209313576	0.201052192	0.018348604	-0.175199932	-0.149320544	-0.140437094	0.027650588	-0.003044492	-0.134503371	-0.193643292	-0.053533201	-0.046860524	-0.095321732	-0.078552472	-0.123495343	-0.264073787	-0.281730463	-0.070664296	-0.08880446	-0.152333042	-0.078558585	-0.176601386	-0.178308089
YAL012W	0.390126973	0.267874265	0.022597645	-0.10484763	0.017612003	0.80077949	0.890123639	0.244591867	-0.000278787	0.009648642	0.242414769	0.005583578	0.345007672	0.180130692	0.157034961	0.010799852	0.101916175	0.146668155	0.061892043	0.430040265	0.157693683	0.109005933	0.092722307	0.174745241	0.328704001	0.22316251	-0.369674819	0.300938713	0.329218905	0.339308017	0.311981291
YAL013W	-0.319263314	-0.061329771	-0.126575062	0.085401255	0.345250239	0.265516243	0.118926667	-0.076961729	-0.07609485	0.22700355	-0.218745037	-0.245377156	-0.248414588	-0.043465823	-0.191527317	-0.060573626	0.010248687	-0.192405153	-0.063490327	-0.005838052	-0.018613869	0.094824732	0.176296103	0.22183857	0.037869714	-0.094912668	-0.111966796	0.063202173	0.077846509	0.271372628	0.078442457
YAL014C	-0.279425161	-0.296357221	-0.109231213	0.011304895	0.216142573	0.117183126	0.049213393	-0.114872385	-0.102934359	-0.04593597	0.08118862	-0.067243418	-0.089390593	-0.047599579	-0.026035004	-0.070189307	-0.072325264	-0.184841761	-0.17576837	-0.032876521	-0.078638891	-0.062437411	-0.056669482	0.009431709	0.035350979	-0.283036484	-0.070063445	0.180455994	0.146432343	0.11470092	0.086898391
YAL015C	-0.091464671	-0.066169147	0.125935866	0.273336677	0.663777027	0.570871962	0.168174433	-0.028784636	-0.202095326	-0.092524452	-0.371517246	-0.292125282	-0.52807642	-0.251137881	-0.281903818	-0.248452877	0.028713953	-0.172192208	-0.055644187	-0.183329301	-0.2122455	-0.16639536	-0.143538646	-0.182383118	-0.168730741	-0.092815826	-0.098618421	-0.445922394	-0.483703236	-0.537512563	-0.410056647
YAL016W	-0.235124336	-0.351450312	0.05237041	0.165680697	0.398789772	0.315998394	0.005852931	-0.103564562	-0.142484334	-0.031738929	-0.064745225	-0.148979215	-0.100154621	-0.229672472	-0.162699568	-0.139402228	-0.07173723	-0.125094589	-0.220552021	0.099476678	0.136328149	0.077948501	0.107391301	0.268197965	0.183699376	0.037985776	-0.003949443	0.160459073	0.260099248	0.114903356	0.215991569
YAL017W	-0.745574687	-0.797534458	-0.555064364	0.053371456	0.533704216	0.450391136	0.005932283	-0.275565732	-0.322900564	-0.043257686	-0.452490173	-0.247584964	-0.36144349	-0.238618079	-0.050793966	0.062745712	0.153408304	-0.338614871	-0.5358826	-0.452927248	-0.432413728	-0.124031848	0.044818272	0.094108848	0.053545109	0.043816282	0.379242409	-0.162182238	-0.408271121	-0.387749331	-0.368678323
YAL018C	0.234543045	-0.040679767	0.213579644	-0.029192257	0.021977078	0.352951256	-0.056008076	-0.070818593	-0.239808261	0.016295014	-0.23124317	0.010124195	-0.058966899	-0.150195785	0.317575537	-0.201574439	0.259897919	0.567809627	0.37160223	0.362342957	0.989767379	0.556002477	0.519700802	0.447614335	0.968218995	0.236808026	0.306632295	0.076297462	0.137002439	0.104912995	0.27700013
YAL019W	0.152808765	0.373579728	-0.218760949	-0.656390117	-1.167846464	-1.216860125	-0.461674719	-0.058562621	-0.153052812	-0.103362878	-0.082559031	0.199966284	-0.09457847	-0.065465142	-0.022481438	0.006341442	0.013748165	0.012952456	0.13228441	0.217866724	0.028678567	-0.006491306	-0.039495062	-0.270305246	-0.251134843	-0.148392225	-0.185959087	0.755500987	0.91508724	1.142052102	0.880894571
YAL020C	0.038492535	-0.0946777	-0.002306636	0.115612127	0.104527791	-0.011117664	-0.183768295	-0.110313034	-0.21472879	-0.259422445	-0.154312773	-0.004140724	-0.041806202	-0.049658406	-0.097604104	-0.175452486	0.13854982	0.012217863	0.050897116	0.115805148	0.051197086	0.071745299	0.027127162	-0.047312252	0.219198934	-0.163421108	-0.158504537	-0.079978993	0.022003641	-0.138318709	0.047803897
YAL021C	-0.298004848	-0.195863124	-0.265427704	0.046389399	0.011817116	-0.128642045	0.183292953	0.008676185	-0.020988285	0.1393664	-0.077295682	-0.049270855	-0.129589942	-0.101766471	-0.177347675	0.038803865	-0.093187972	-0.217980165	-0.19511821	-0.028713292	-0.044140624	0.07292298	0.205292565	0.209255949	0.094278469	-0.181895419	0.039650969	0.033081866	0.128261462	0.134023762	0.028869292
YAL022C	0.246687042	0.114151785	0.207316323	0.267577878	0.257011934	0.369009077	0.341492103	0.065029502	0.02593022	0.108353484	0.094122489	0.170527307	0.102819747	0.025598426	0.131249346	0.060384662	0.214145935	0.171703639	0.248949661	0.374183876	0.100505964	0.12081166	0.053139062	0.068770465	-0.013677938	-0.046423289	-0.133413731	0.005886462	-0.078741327	0.155168182	0.01932732
YAL023C	0.029360521	0.083340281	-0.15912154	-0.205631883	-0.326179162	-0.39171285	-0.561505092	-0.087979718	0.151733145	0.179865277	0.399167556	0.214772451	0.151887726	0.202878544	0.279409692	0.407286766	-0.115961131	-0.038114338	-0.094174522	-0.002683108	0.042909169	0.06566871	0.110734804	0.166020075	-0.067614099	0.233556954	0.267672751	0.777850563	0.688053953	0.572881855	0.413069003
YAL024C	-0.045699645	-0.06275572	-0.02681651	-0.466706714	-0.201926386	-0.08296851	0.219300578	0.318121753	0.311545953	0.044554073	-0.23333473	-0.016324475	-0.12198989	0.091278832	0.003980984	-0.023927076	-0.043729831	0.043696393	0.030606783	0.405295811	0.081571632	0.120269006	0.135434027	0.02755606	-0.076889793	-0.19704545	-0.192911856	0.228401137	0.178045751	0.390179076	0.201434282
YAL025C	0.57506883	0.736021999	0.009682579	-0.837263116	-1.851692994	-1.581377494	-0.753866301	-0.160049565	0.207620967	0.053506396	0.48512241	0.113598552	0.012679134	0.023639181	-0.059395294	-0.062509675	-0.232178843	0.356195847	0.474561976	0.346726569	-0.115128926	-0.293181374	-0.391695548	-0.59859828	-0.398873498	-0.014738765	-0.513599548	0.177010751	0.219771006	0.501623145	0.276031397
YAL026C	-0.040676933	-0.071765929	-0.255059091	-0.416105208	-0.353038021	-0.171015607	-0.143022101	-0.060499921	0.072688658	-0.064629595	-0.118516915	-0.086688438	-0.310495437	-0.077785293	-0.213722381	-0.10855908	-0.197104278	-0.050345258	-0.108769021	0.095662386	-0.182223931	-0.129697211	-0.103027853	0.011896693	0.069537846	-0.107798215	-0.112825945	0.043542528	0.017076992	-0.086448145	0.019138342
YAL027W	-0.269998372	-0.112568472	0.043574042	0.109481955	0.141486893	0.124983415	0.06958782	0.128685909	-0.100536986	-0.036834135	-0.30283187	-0.386093352	-0.342541435	-0.243519096	-0.133364067	-0.189232072	0.105505044	0.113338477	0.001036135	0.161214696	0.104214839	0.247085963	0.333077497	0.259416443	0.030258113	-0.038987355	-0.062242989	-0.265169196	-0.403757485	-0.216448696	-0.347765305
YAL028W	-1.794899933	-2.451138388	-0.956462269	-0.369334673	0.130177919	-0.103628407	-0.258216605	-0.088610644	0.174221937	0.303515873	0.331231191	0.763289219	0.698910659	0.756731318	0.973577213	1.008041011	-0.577229117	-1.06432742	-0.913358421	-0.74429999	-0.442480607	-0.120804366	0.0863346	0.407392274	0.864256962	0.893124966	1.337057611	0.839324442	0.696762557	0.56548702	0.654662796
YAL029C	-0.189231998	-0.107345218	-0.293240307	-0.251553924	-0.430485965	-0.371652868	-0.173949222	-0.202053319	-0.164901874	0.079646102	0.01852744	0.172337654	0.123300408	0.096673884	0.088132119	0.015778349	-0.279415779	-0.032526424	-0.125214226	0.113226539	-0.006891816	-0.035085225	0.058485025	-0.099241272	-0.099947399	-0.021457258	-0.006921649	0.30835296	0.329555051	0.418411228	0.214153567
YAL030W	-0.008915933	-0.23328669	0.06170837	-0.164149462	0.337786417	0.535870451	0.387706616	0.170375012	0.029782681	-0.084675074	-0.042658074	-0.124384583	-0.148327297	-0.066898613	0.036746197	-0.089458499	0.122101496	0.01817347	-0.021260292	0.042938243	-0.132008996	-0.190079366	-0.194473631	-0.310956972	-0.053241713	-0.047664092	0.029566501	-0.260715258	-0.217221348	-0.196135445	-0.203588119
YAL031C	-0.330620539	-0.350186563	-0.218500493	0.18576175	0.2631687	0.096726916	-0.225010101	-0.246983541	-0.124752921	0.097668107	-0.294481641	-0.31144217	-0.286850167	-0.121905223	-0.124848943	-0.146440149	-0.007368757	-0.226679315	-0.33568259	-0.063327324	-0.07221779	0.062685158	0.158188036	0.205311171	-0.114560274	0.088756103	0.102424614	-0.142931812	-0.134534727	0.022236521	-0.151410145
YAL032C	-0.054292241	-0.13272317	-0.125813571	-0.065257258	0.026937231	-0.103032793	-0.15322295	-0.216436559	-0.141923274	-0.195965709	-0.137080278	-0.055720621	-0.223156528	-0.167539759	-0.248193956	-0.226538617	-0.105644951	-0.070432702	-0.058668916	-0.091373734	-0.376321215	-0.318764405	-0.376042563	-0.362157479	-0.228450882	-0.178163341	-0.075314032	-0.242205729	-0.324917538	-0.164239227	-0.165115868
YAL033W	0.091338133	0.126512997	0.202035136	0.143563208	0.138996621	-0.144881013	-0.236900454	0.043106607	0.123353029	0.168443822	0.054147433	0.096695262	0.172343729	0.186753198	0.189527701	-0.023015622	0.07038382	0.170416972	0.252757709	0.215709052	0.104908385	0.017755625	0.086803617	-0.006351459	-0.13987329	0.080705717	-0.178971591	-0.152373845	0.103901656	0.084454867	-0.057732525
YAL034C	-0.222831651	-0.294911534	-0.175088848	-0.043954628	-0.034302722	-0.144637483	-0.067288908	0.045849265	0.137343454	0.370831754	-0.030004882	-0.141613234	0.00136661	-0.149153317	-0.103937434	-0.033013892	0.051602246	-0.417838782	-0.354288683	-0.19656361	-0.199257931	-0.161417081	-0.206704084	-0.223137906	-0.079615219	-0.178877801	0.21871871	0.038076139	-0.040264514	-0.093703849	-0.02807042
YAL034W	-0.315216231	-0.096673749	-0.214532858	-0.417758654	-0.134488059	-0.005123159	0.042356482	0.428011941	0.555622427	0.28900294	-0.116344236	-0.145422215	-0.193120698	-0.196990027	0.094620829	0.052775194	-0.328542892	0.008936687	-0.087345223	0.068029755	-0.011582133	-0.06183611	0.012032346	-0.200482133	-0.280112505	-0.118048831	-0.059766412	-0.286559596	-0.445029575	-0.408407234	-0.253291388
YAL035W	0.277888802	0.395959479	0.101051136	-0.121070153	-0.433323224	-0.708307573	-0.143206412	0.065194944	0.008083593	0.107782299	0.002741495	0.056639065	0.081258414	0.081902748	0.010175689	0.021444894	0.145126213	0.140071483	0.192089241	0.332811669	0.42924635	0.35541848	0.366045934	0.169827309	-0.136036398	-0.212947779	-0.345930712	-0.022926526	0.11562608	0.203338525	0.188242457
YAL036C	0.462198556	0.481701841	0.151127873	-0.263694867	-0.788881622	-1.508914012	-0.671836461	-0.217657384	0.078264667	0.025078337	0.257356812	0.237183475	0.158536445	-0.066235847	-0.010193392	-0.021945516	-0.080879149	0.076764117	0.259667191	0.220480835	0.177849496	-0.03595211	-0.17786866	-0.260068887	-0.19536048	-0.052286443	-0.570766192	0.216638767	0.389279658	0.237027158	0.286274927
YAL037W	-0.053595943	0.035397762	-0.366013736	-0.454650199	-0.391485962	-0.445610716	0.024654231	-0.008504874	0.181827723	0.082586774	-0.104639873	-0.012164748	-0.113442198	-0.080694315	-0.065977311	-0.069281651	-0.291464391	-0.347521304	0.257144783	0.353643216	0.46476371	0.456189237	0.402334918	0.410835434	-0.208096297	-0.452194924	-0.367196154	-0.583373817	-0.482167863	-0.362419881	-0.256455521
